Code,Date,Mean,Variance,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.10,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.20,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.30,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.40,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.50,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.80,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.90,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99
CN,2020-05-03 16:46:00+00:00,698000.9,8.901694e+11,60566.21,60566.21,76968.91,93371.61,93371.61,109774.3,109774.3,109774.3,126177,126177,142579.7,142579.7,158982.4,158982.4,158982.4,175385.1,175385.1,191787.8,191787.8,191787.8,208190.5,208190.5,224593.2,224593.2,224593.2,240995.9,240995.9,257398.6,257398.6,273801.3,273801.3,273801.3,290204,290204,306606.7,306606.7,323009.4,323009.4,339412.1,339412.1,355814.8,355814.8,372217.5,388620.2,388620.2,405022.9,405022.9,421425.6,437828.3,437828.3,454231,454231,470633.7,487036.4,503439.1,503439.1,519841.8,536244.5,552647.2,569049.9,569049.9,585452.6,601855.3,618258,634660.7,651063.4,667466.1,683868.8,716674.1,733076.8,749479.5,765882.2,798687.6,815090.3,847895.7,864298.4,897103.8,929909.2,962714.6,995520,1028325,1061131,1110339,1159547,1208755,1257963,1307171,1372782,1438393,1520406,1618823,1717239,1848460,1996085,2176514,2422555,2750609,3275495,4341670
CN-HB,2020-03-08 18:33:00+00:00,53781.62,6.132577e+08,18033.32,20160.47,21814.93,22996.68,24178.43,25123.84,25832.89,26778.29,27487.34,28196.39,28905.45,29614.5,30087.2,30796.25,31268.95,31978,32450.7,33159.76,33632.46,34105.16,34577.86,35050.56,35759.61,36232.31,36705.02,37177.72,37650.42,38123.12,38595.82,39068.52,39541.22,40013.92,40486.63,41195.68,41668.38,42141.08,42613.78,43086.48,43559.18,44031.88,44504.59,44977.29,45449.99,45922.69,46631.74,47104.44,47577.14,48049.85,48522.55,49231.6,49704.3,50177,50649.7,51358.75,51831.46,52540.51,53013.21,53722.26,54194.96,54904.01,55376.71,56085.77,56794.82,57267.52,57976.57,58685.62,59394.67,60103.73,60812.78,61758.18,62467.23,63176.28,64121.69,64830.74,65776.14,66721.54,67666.95,68612.35,69557.75,70739.5,71921.26,73103.01,74284.76,75466.52,76884.62,78539.07,79957.18,81847.98,83502.44,85629.59,87756.75,90356.61,93192.81,96501.72,100283.3,105010.3,111155.5,120136.8,135499.6
CN-HB,2020-03-15 18:35:00+00:00,66033.99,2.074633e+09,13552.72,15669.31,17785.89,18844.18,20431.62,21489.91,22548.2,23606.49,24135.64,25193.93,26252.22,26781.37,27839.66,28368.8,29427.09,29956.24,31014.53,31543.68,32072.82,33131.12,33660.26,34189.41,35247.7,35776.84,36305.99,37364.28,37893.43,38422.57,39480.86,40010.01,40539.16,41597.45,42126.59,42655.74,43714.03,44243.18,44772.32,45830.61,46359.76,47418.05,47947.2,48476.34,49534.63,50063.78,51122.07,51651.22,52709.51,53238.65,54296.94,54826.09,55884.38,56942.67,57471.82,58530.11,59588.4,60117.55,61175.84,62234.13,63292.42,64350.71,65409.01,66467.3,67525.59,68583.88,69642.17,70700.46,71758.75,73346.19,74404.48,75991.92,77050.21,78637.65,80225.09,81812.52,82870.82,84987.4,86574.84,88162.27,90278.86,91866.29,93982.88,96099.46,98745.19,100861.8,103507.5,106682.4,109857.2,113032.1,116736.1,120440.2,125202.5,129964.8,135785.4,142664.3,150601.5,161184.4,174413,194520.6,231031.6
CN-HK,2020-03-08 18:33:00+00:00,218.2145,22712.05,44.78802,51.7961,58.80419,62.30823,67.56429,71.06833,74.57237,78.07642,79.82844,83.33248,86.83652,88.58854,92.09258,93.8446,97.34864,99.10067,100.8527,104.3567,106.1087,109.6128,111.3648,113.1168,116.6209,118.3729,120.1249,123.629,125.381,127.133,130.637,132.3891,134.1411,135.8931,139.3971,141.1492,144.6532,146.4052,148.1572,151.6613,153.4133,155.1653,158.6694,160.4214,163.9254,165.6775,169.1815,170.9335,174.4376,176.1896,179.6936,181.4456,184.9497,186.7017,190.2057,193.7098,197.2138,198.9659,202.4699,205.9739,209.478,212.982,216.4861,219.9901,223.4941,226.9982,230.5022,234.0063,237.5103,242.7664,246.2704,249.7745,255.0305,260.2866,263.7906,269.0467,274.3027,279.5588,286.5669,291.823,297.079,304.0871,311.0952,318.1033,326.8634,333.8715,342.6316,351.3917,361.9038,374.1679,384.6801,398.6962,412.7124,430.2326,449.5048,472.2811,498.5614,531.8498,577.4023,642.2271,764.8686
CN-HK,2020-03-15 18:35:00+00:00,201.9422,27346.92,32.96314,39.33897,43.58953,47.84009,52.09064,54.21592,56.3412,60.59176,62.71704,64.84232,69.09287,71.21815,73.34343,75.46871,77.59399,79.71927,81.84454,83.96982,86.0951,88.22038,90.34566,92.47094,94.59622,96.72149,98.84677,100.9721,103.0973,105.2226,109.4732,111.5984,113.7237,115.849,117.9743,120.0996,122.2248,124.3501,126.4754,128.6007,130.726,132.8512,134.9765,139.2271,141.3523,143.4776,145.6029,147.7282,151.9787,154.104,156.2293,158.3546,162.6051,164.7304,166.8557,171.1062,173.2315,177.4821,179.6074,183.8579,185.9832,190.2338,194.4843,196.6096,200.8601,205.1107,207.236,211.4865,215.7371,219.9877,224.2382,228.4888,234.8646,239.1152,243.3657,249.7416,253.9921,260.3679,266.7438,273.1196,279.4955,285.8713,294.3724,300.7482,309.2494,317.7505,328.3769,339.0033,349.6297,362.3813,375.133,390.0099,407.0122,424.0144,447.3925,472.8958,502.6497,543.03,594.0367,672.672,821.4415
CZ,2020-04-19 23:21:00+00:00,76100.37,6.012302e+09,8808.1,10234.62,11661.13,13087.65,14514.16,15940.68,17367.19,17367.19,18793.71,20220.22,20220.22,21646.74,23073.25,23073.25,24499.77,25926.29,25926.29,27352.8,27352.8,28779.32,28779.32,30205.83,31632.35,31632.35,33058.86,33058.86,34485.38,35911.89,35911.89,37338.41,37338.41,38764.93,40191.44,40191.44,41617.96,41617.96,43044.47,44470.99,44470.99,45897.5,47324.02,47324.02,48750.53,50177.05,51603.56,51603.56,53030.08,54456.6,54456.6,55883.11,57309.63,58736.14,60162.66,61589.17,61589.17,63015.69,64442.2,65868.72,67295.24,68721.75,70148.27,71574.78,73001.3,74427.81,75854.33,77280.84,80133.87,81560.39,82986.91,84413.42,87266.45,88692.97,91546,92972.51,95825.54,98678.58,100105.1,102958.1,105811.2,108664.2,112943.7,115796.8,120076.3,122929.3,127208.9,131488.4,137194.5,142900.6,148606.6,154312.7,162871.8,171430.9,181416.5,192828.6,207093.8,225638.5,251315.7,291258.2,368290
CZ,2020-04-26 23:22:00+00:00,89168.87,1.251723e+10,7363.517,9227.669,11091.82,12955.97,12955.97,14820.13,14820.13,16684.28,16684.28,18548.43,18548.43,20412.58,20412.58,22276.74,22276.74,24140.89,24140.89,26005.04,26005.04,27869.2,27869.2,29733.35,29733.35,29733.35,31597.5,31597.5,33461.65,33461.65,35325.81,35325.81,37189.96,37189.96,39054.11,40918.26,40918.26,42782.42,42782.42,44646.57,44646.57,46510.72,46510.72,48374.87,50239.03,50239.03,52103.18,53967.33,53967.33,55831.48,57695.64,57695.64,59559.79,61423.94,63288.09,63288.09,65152.25,67016.4,68880.55,70744.7,72608.86,74473.01,76337.16,78201.32,80065.47,81929.62,83793.77,85657.93,87522.08,89386.23,93114.54,94978.69,96842.84,100571.1,102435.3,106163.6,109891.9,111756.1,115484.4,119212.7,122941,126669.3,132261.7,135990,141582.5,147175,152767.4,158359.9,165816.5,173273.1,182593.9,191914.6,203099.5,216148.6,231061.8,247839.2,270209,298171.3,339182.7,398835.6,521869.6
DE,2020-03-08 18:33:00+00:00,14898.9,2.175336e+08,1425.507,1793.55,1977.572,2161.594,2345.616,2529.637,2713.659,2713.659,2897.681,3081.703,3081.703,3265.724,3449.746,3449.746,3633.768,3817.79,3817.79,4001.811,4185.833,4369.855,4369.855,4553.877,4737.898,4737.898,4921.92,5105.942,5289.964,5473.985,5473.985,5658.007,5842.029,6026.051,6210.072,6394.094,6578.116,6762.137,6946.159,7130.181,7314.203,7498.224,7866.268,8050.29,8234.311,8418.333,8786.377,8970.398,9338.442,9522.464,9890.507,10074.53,10442.57,10810.62,10994.64,11362.68,11730.72,12098.77,12466.81,12834.85,13202.9,13570.94,13938.99,14307.03,14675.07,15043.12,15595.18,15963.22,16331.27,16883.33,17435.4,17803.44,18355.51,18907.57,19275.62,19827.68,20379.75,21115.83,21667.9,22219.96,22956.05,23692.14,24428.22,25164.31,25900.4,26820.51,27740.62,28660.72,29580.83,30684.96,31973.12,33261.27,34917.46,36573.66,38413.88,40622.14,43198.44,46510.83,50927.36,57184.09,68777.46
DE,2020-03-15 18:35:00+00:00,50565.23,2.891179e+09,5532.397,6404.86,7277.324,8149.787,9022.251,9894.714,9894.714,10767.18,11639.64,11639.64,12512.1,12512.1,13384.57,14257.03,14257.03,15129.5,15129.5,16001.96,16874.42,16874.42,17746.89,17746.89,18619.35,18619.35,19491.81,20364.28,20364.28,21236.74,22109.2,22109.2,22981.67,22981.67,23854.13,24726.59,24726.59,25599.06,26471.52,26471.52,27343.98,28216.45,29088.91,29088.91,29961.37,30833.84,31706.3,32578.76,32578.76,33451.23,34323.69,35196.15,36068.62,36941.08,37813.55,38686.01,39558.47,40430.94,41303.4,42175.86,43048.33,43920.79,44793.25,45665.72,47410.64,48283.11,49155.57,50900.5,51772.96,53517.89,54390.35,56135.28,57880.21,58752.67,60497.6,62242.52,63987.45,65732.38,67477.3,70094.69,71839.62,74457.01,76201.94,78819.33,81436.72,84926.57,87543.96,91033.82,94523.67,98885.99,103248.3,108483.1,113717.9,119825.1,127677.3,136401.9,146871.5,159958.4,178280.2,206199,257674.3
DE,2020-04-05 16:43:00+00:00,489059.4,4.060545e+11,83756.45,98743.38,113730.3,113730.3,128717.2,128717.2,128717.2,143704.2,143704.2,158691.1,158691.1,158691.1,158691.1,173678,173678,173678,188664.9,188664.9,188664.9,188664.9,203651.9,203651.9,203651.9,203651.9,218638.8,218638.8,218638.8,218638.8,233625.7,233625.7,233625.7,248612.7,248612.7,248612.7,248612.7,263599.6,263599.6,263599.6,263599.6,278586.5,278586.5,278586.5,293573.4,293573.4,293573.4,308560.4,308560.4,308560.4,323547.3,323547.3,323547.3,338534.2,338534.2,353521.2,353521.2,353521.2,368508.1,368508.1,383495,383495,398481.9,398481.9,413468.9,413468.9,428455.8,428455.8,443442.7,458429.7,458429.7,473416.6,488403.5,503390.4,503390.4,518377.4,533364.3,548351.2,563338.2,578325.1,608298.9,623285.9,653259.7,668246.7,698220.5,728194.4,758168.2,788142.1,833102.9,878063.7,938011.4,982972.2,1057907,1132841,1237750,1342658,1492528,1672371,1927149,2316809,3081142
DE,2020-05-03 16:46:00+00:00,2441285,1.088921e+13,211832.5,211832.5,269201.4,326570.4,326570.4,383939.3,383939.3,383939.3,441308.3,441308.3,498677.2,498677.2,556046.2,556046.2,556046.2,613415.1,613415.1,670784.1,670784.1,670784.1,728153.1,728153.1,785522,785522,785522,842891,842891,900259.9,900259.9,957628.9,957628.9,957628.9,1014998,1014998,1072367,1072367,1129736,1129736,1187105,1187105,1244474,1244474,1301843,1359212,1359212,1416581,1416581,1473949,1531318,1531318,1588687,1588687,1646056,1703425,1760794,1760794,1818163,1875532,1932901,1990270,1990270,2047639,2105008,2162377,2219746,2277115,2334484,2391853,2506591,2563960,2621329,2678698,2793435,2850804,2965542,3022911,3137649,3252387,3367125,3481863,3596601,3711339,3883446,4055552,4227659,4399766,4571873,4801349,5030825,5317669,5661883,6006097,6465049,6981369,7612428,8472962,9620341,1.145615e+07,1.518513e+07
DZ,2020-03-08 11:45:00+00:00,1771.951,1400787,377.3438,444.8635,485.3753,525.8872,566.399,593.4069,620.4147,647.4226,674.4305,701.4384,714.9423,741.9502,768.958,782.462,809.4699,822.9738,849.9817,863.4856,890.4935,903.9974,917.5014,944.5092,958.0132,985.0211,998.525,1012.029,1039.037,1052.541,1079.549,1093.053,1106.556,1133.564,1147.068,1160.572,1187.58,1201.084,1228.092,1241.596,1268.604,1282.108,1309.116,1322.62,1336.123,1363.131,1390.139,1403.643,1430.651,1444.155,1471.163,1484.667,1511.675,1538.683,1565.69,1579.194,1606.202,1633.21,1660.218,1687.226,1700.73,1727.738,1754.746,1781.753,1822.265,1849.273,1876.281,1903.289,1943.801,1970.809,1997.816,2038.328,2078.84,2105.848,2146.36,2186.872,2227.383,2267.895,2308.407,2362.423,2416.438,2456.95,2510.966,2564.982,2632.501,2700.021,2767.541,2835.061,2916.084,2997.108,3091.635,3199.667,3321.202,3442.738,3591.281,3766.832,3982.895,4239.47,4590.572,5090.218,6035.494
DZ,2020-03-15 11:49:00+00:00,754.11,484544.2,84.31845,98.05083,104.917,118.6494,125.5156,132.3818,132.3818,139.248,146.1142,152.9804,159.8465,159.8465,166.7127,173.5789,173.5789,180.4451,187.3113,194.1775,194.1775,201.0437,207.9099,207.9099,214.7761,221.6423,228.5085,235.3747,235.3747,242.2408,249.107,255.9732,262.8394,269.7056,276.5718,283.438,290.3042,297.1704,310.9028,317.7689,324.6351,338.3675,345.2337,358.9661,372.6985,386.4309,400.1632,420.7618,441.3604,461.959,482.5575,503.1561,530.6209,551.2194,578.6842,606.149,626.7475,654.2123,681.6771,702.2756,729.7404,750.339,777.8037,798.4023,825.8671,846.4657,873.9304,894.529,921.9938,942.5923,970.0571,990.6557,1018.12,1045.585,1073.05,1093.649,1121.113,1148.578,1176.043,1210.374,1237.839,1272.17,1299.634,1333.965,1375.162,1409.493,1450.69,1491.888,1533.085,1581.148,1636.078,1691.007,1752.803,1821.465,1903.859,1993.12,2096.112,2233.436,2398.225,2645.408,3071.112
DZ,2020-04-05 11:49:00+00:00,32728.32,3.505541e+09,2244.11,2244.11,4159.877,4159.877,4159.877,4159.877,4159.877,4159.877,6075.645,6075.645,6075.645,6075.645,6075.645,6075.645,6075.645,6075.645,7991.412,7991.412,7991.412,7991.412,7991.412,7991.412,7991.412,9907.18,9907.18,9907.18,9907.18,9907.18,9907.18,9907.18,11822.95,11822.95,11822.95,11822.95,11822.95,11822.95,13738.71,13738.71,13738.71,13738.71,13738.71,15654.48,15654.48,15654.48,15654.48,15654.48,17570.25,17570.25,17570.25,17570.25,19486.02,19486.02,19486.02,21401.78,21401.78,21401.78,21401.78,23317.55,23317.55,23317.55,25233.32,25233.32,27149.09,27149.09,27149.09,29064.85,29064.85,30980.62,30980.62,32896.39,32896.39,34812.16,36727.92,36727.92,38643.69,40559.46,40559.46,42475.23,44390.99,46306.76,48222.53,50138.3,52054.06,53969.83,57801.37,59717.14,63548.67,67380.21,71211.74,75043.28,80790.58,86537.88,94200.95,101864,113358.6,126769,147842.4,180410.5,249378.1
DZ,2020-05-03 11:49:00+00:00,65912.55,7.413266e+09,5580.434,7048.678,7048.678,8516.921,9985.165,9985.165,11453.41,11453.41,12921.65,12921.65,12921.65,14389.9,14389.9,15858.14,15858.14,17326.38,17326.38,17326.38,18794.63,18794.63,20262.87,20262.87,21731.11,21731.11,23199.36,23199.36,23199.36,24667.6,24667.6,26135.84,26135.84,27604.09,27604.09,29072.33,29072.33,30540.57,30540.57,32008.82,32008.82,33477.06,33477.06,34945.31,36413.55,36413.55,37881.79,37881.79,39350.04,40818.28,40818.28,42286.52,43754.77,43754.77,45223.01,46691.25,48159.5,48159.5,49627.74,51095.98,52564.23,54032.47,55500.72,56968.96,58437.2,59905.45,61373.69,62841.93,64310.18,65778.42,67246.66,70183.15,71651.39,73119.64,76056.13,77524.37,80460.86,81929.1,84865.59,87802.07,90738.56,93675.05,96611.54,101016.3,103952.8,108357.5,112762.2,118635.2,123039.9,128912.9,136254.1,143595.3,150936.5,161214.3,172960.2,186174.4,203793.3,225817,255181.8,303633.9,399069.7
EG,2020-03-08 18:33:00+00:00,1108.917,1296009,79.39935,93.39401,107.3887,121.3833,135.378,149.3727,149.3727,163.3673,177.362,177.362,191.3566,205.3513,205.3513,219.346,219.346,233.3406,247.3353,247.3353,261.33,275.3246,275.3246,289.3193,303.3139,317.3086,317.3086,331.3033,345.2979,359.2926,373.2873,373.2873,387.2819,401.2766,415.2712,429.2659,443.2606,457.2552,485.2445,499.2392,513.2339,527.2285,555.2179,569.2125,583.2072,611.1965,625.1912,653.1805,681.1698,695.1645,723.1538,751.1431,765.1378,793.1271,821.1164,849.1058,877.0951,905.0844,933.0737,961.0631,989.0524,1017.042,1059.026,1087.015,1115.004,1142.994,1184.978,1212.967,1254.951,1282.94,1324.924,1352.914,1394.898,1436.882,1478.866,1520.85,1562.834,1604.818,1646.801,1702.78,1744.764,1800.743,1856.721,1912.7,1968.679,2038.652,2108.625,2178.599,2262.567,2346.535,2430.503,2542.46,2654.417,2780.369,2920.316,3088.252,3298.172,3550.076,3871.953,4347.771,5229.435
EG,2020-03-15 18:35:00+00:00,2153.358,2.650626e+07,218.122,218.122,218.122,426.2401,426.2401,426.2401,426.2401,426.2401,426.2401,426.2401,426.2401,426.2401,426.2401,426.2401,634.3582,634.3582,634.3582,634.3582,634.3582,634.3582,634.3582,634.3582,634.3582,634.3582,634.3582,634.3582,842.4763,842.4763,842.4763,842.4763,842.4763,842.4763,842.4763,842.4763,842.4763,842.4763,842.4763,842.4763,1050.594,1050.594,1050.594,1050.594,1050.594,1050.594,1050.594,1050.594,1050.594,1258.713,1258.713,1258.713,1258.713,1258.713,1258.713,1258.713,1258.713,1466.831,1466.831,1466.831,1466.831,1466.831,1466.831,1466.831,1674.949,1674.949,1674.949,1674.949,1883.067,1883.067,1883.067,1883.067,2091.185,2091.185,2091.185,2091.185,2299.303,2299.303,2507.421,2507.421,2715.539,2715.539,2923.658,2923.658,3131.776,3339.894,3548.012,3756.13,3964.248,4172.366,4380.484,4796.721,5212.957,5629.193,6253.548,6877.902,7710.374,8750.965,10415.91,12913.33,18532.52
EG,2020-04-05 16:43:00+00:00,53618.47,6.304719e+10,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,11772.46,23292.42,23292.42,23292.42,23292.42,23292.42,23292.42,23292.42,23292.42,23292.42,23292.42,23292.42,23292.42,23292.42,23292.42,23292.42,23292.42,23292.42,23292.42,34812.39,34812.39,34812.39,34812.39,34812.39,34812.39,34812.39,34812.39,34812.39,34812.39,46332.35,46332.35,46332.35,46332.35,46332.35,46332.35,57852.32,57852.32,57852.32,57852.32,69372.28,69372.28,69372.28,80892.25,80892.25,92412.21,92412.21,103932.2,115452.1,126972.1,138492.1,161532,184571.9,219131.8,265211.7,334331.5,461051.1,737530.3
EG,2020-04-19 23:21:00+00:00,31465.15,1.409931e+09,2536.088,3751.11,4358.621,4358.621,4966.131,5573.642,5573.642,6181.153,6181.153,6788.664,7396.175,7396.175,8003.686,8003.686,8611.196,8611.196,9218.707,9218.707,9826.218,9826.218,10433.73,10433.73,11041.24,11041.24,11648.75,11648.75,12256.26,12863.77,12863.77,13471.28,13471.28,14078.79,14078.79,14686.3,15293.82,15293.82,15901.33,15901.33,16508.84,17116.35,17116.35,17723.86,18331.37,18331.37,18938.88,19546.39,19546.39,20153.9,20761.41,21368.92,21368.92,21976.44,22583.95,23191.46,23798.97,24406.48,25013.99,25621.5,26229.01,26836.52,27444.03,28051.54,28659.05,29266.57,29874.08,30481.59,31089.1,32304.12,32911.63,34126.65,34734.16,35949.18,36556.7,37771.72,38986.74,39594.25,40809.27,42631.8,43846.83,45061.85,46276.87,48099.4,49921.93,51744.47,53567,55997.04,58427.09,60857.13,63894.68,66932.24,70577.3,74829.88,80297.48,86372.59,93662.72,102775.4,116140.6,136188.5,176891.7
EG,2020-04-26 23:22:00+00:00,38614.66,2.347395e+09,3188.777,3996.05,4803.323,5610.596,5610.596,6417.869,6417.869,7225.142,7225.142,8032.415,8032.415,8839.688,8839.688,9646.961,9646.961,10454.23,10454.23,11261.51,11261.51,12068.78,12068.78,12876.05,12876.05,12876.05,13683.33,13683.33,14490.6,14490.6,15297.87,15297.87,16105.14,16105.14,16912.42,17719.69,17719.69,18526.96,18526.96,19334.24,19334.24,20141.51,20141.51,20948.78,21756.06,21756.06,22563.33,23370.6,23370.6,24177.87,24985.15,24985.15,25792.42,26599.69,27406.97,27406.97,28214.24,29021.51,29828.79,30636.06,31443.33,32250.6,33057.88,33865.15,34672.42,35479.7,36286.97,37094.24,37901.51,38708.79,40323.33,41130.61,41937.88,43552.43,44359.7,45974.24,47588.79,48396.06,50010.61,51625.16,53239.7,54854.25,57276.07,58890.61,61312.43,63734.25,66156.07,68577.89,71806.98,75036.07,79072.44,83108.8,87952.44,93603.35,100061.5,107327,117014.3,129123.4,146883.4,172716.1,225996.1
EG,2020-05-03 16:46:00+00:00,22230.16,9.030404e+08,1929.036,1929.036,2451.492,2973.948,2973.948,3496.404,3496.404,3496.404,4018.86,4018.86,4541.316,4541.316,5063.772,5063.772,5063.772,5586.228,5586.228,6108.684,6108.684,6108.684,6631.14,6631.14,7153.596,7153.596,7153.596,7676.052,7676.052,8198.508,8198.508,8720.964,8720.964,8720.964,9243.42,9243.42,9765.876,9765.876,10288.33,10288.33,10810.79,10810.79,11333.24,11333.24,11855.7,12378.16,12378.16,12900.61,12900.61,13423.07,13945.52,13945.52,14467.98,14467.98,14990.44,15512.89,16035.35,16035.35,16557.8,17080.26,17602.72,18125.17,18125.17,18647.63,19170.08,19692.54,20215,20737.45,21259.91,21782.37,22827.28,23349.73,23872.19,24394.65,25439.56,25962.01,27006.93,27529.38,28574.29,29619.21,30664.12,31709.03,32753.94,33798.85,35366.22,36933.59,38500.96,40068.33,41635.69,43725.52,45815.34,48427.62,51562.36,54697.09,58876.74,63578.85,69325.86,77162.7,87611.82,104330.4,138290.1
ES,2020-03-08 18:33:00+00:00,149307.7,3.959448e+10,2871.681,2871.681,2871.681,2871.681,2871.681,5126.997,5126.997,5126.997,5126.997,5126.997,5126.997,5126.997,5126.997,5126.997,5126.997,5126.997,5126.997,5126.997,5126.997,7382.314,7382.314,7382.314,7382.314,7382.314,7382.314,7382.314,7382.314,7382.314,7382.314,7382.314,7382.314,9637.63,9637.63,9637.63,9637.63,9637.63,9637.63,9637.63,11892.95,11892.95,11892.95,11892.95,11892.95,14148.26,14148.26,16403.58,16403.58,18658.9,23169.53,41212.06,72786.49,86318.39,97594.98,106616.2,115637.5,122403.5,129169.4,135935.4,142701.3,149467.3,156233.2,160743.8,167509.8,174275.7,181041.7,185552.3,192318.3,199084.2,205850.2,212616.1,219382.1,223892.7,232914,239679.9,246445.9,253211.8,262233.1,268999,278020.3,287041.6,296062.8,305084.1,314105.4,325381.9,336658.5,347935.1,361467,374998.9,390786.1,406573.3,424615.9,444913.7,467466.9,496786,528360.4,568956.1,623083.7,699764.5,841849.4
ES,2020-03-15 18:35:00+00:00,733646.8,1.672967e+12,23277.1,23277.1,23277.1,23277.1,23277.1,23277.1,23277.1,23277.1,23277.1,23277.1,23277.1,23277.1,44645.19,44645.19,44645.19,44645.19,44645.19,44645.19,44645.19,44645.19,44645.19,44645.19,44645.19,44645.19,44645.19,44645.19,44645.19,44645.19,66013.29,66013.29,66013.29,66013.29,66013.29,66013.29,66013.29,66013.29,66013.29,66013.29,87381.38,87381.38,87381.38,87381.38,87381.38,87381.38,108749.5,108749.5,108749.5,130117.6,130117.6,151485.7,151485.7,172853.8,194221.9,215590,236958.1,258326.2,301062.3,322430.4,365166.6,386534.7,429270.9,450639,493375.2,536111.4,557479.5,600215.7,642951.9,685688.1,728424.3,771160.5,813896.7,856632.8,899369,942105.2,1006210,1048946,1113050,1155786,1219890,1283995,1348099,1412203,1497676,1561780,1647252,1732725,1839565,1946406,2053246,2181455,2309663,2480608,2651553,2865234,3143019,3463541,3912271,4574682,5814031
ES,2020-04-05 16:43:00+00:00,1713993,3.177687e+12,273592.8,356642.6,398167.5,439692.4,439692.4,481217.3,522742.3,522742.3,564267.2,564267.2,605792.1,605792.1,647317,647317,647317,688841.9,688841.9,730366.8,730366.8,771891.8,771891.8,771891.8,813416.7,813416.7,854941.6,854941.6,854941.6,896466.5,896466.5,937991.4,937991.4,937991.4,979516.3,979516.3,1021041,1021041,1021041,1062566,1062566,1104091,1104091,1145616,1145616,1187141,1187141,1228666,1228666,1270191,1270191,1311716,1311716,1353241,1353241,1394766,1394766,1436290,1436290,1477815,1519340,1519340,1560865,1602390,1602390,1643915,1685440,1726965,1726965,1768490,1810015,1851540,1893065,1934589,1976114,2017639,2059164,2100689,2142214,2183739,2266789,2308314,2391364,2432888,2515938,2598988,2682038,2765088,2889663,3014237,3138812,3263387,3429486,3637111,3844736,4135410,4467609,4924383,5588782,6626905,8661626
ES,2020-04-19 23:21:00+00:00,1992367,7.225825e+12,152391.7,208147.3,208147.3,263902.8,263902.8,263902.8,319658.3,319658.3,319658.3,375413.8,375413.8,375413.8,375413.8,431169.3,431169.3,431169.3,486924.8,486924.8,486924.8,542680.3,542680.3,542680.3,598435.8,598435.8,598435.8,654191.3,654191.3,654191.3,709946.8,709946.8,765702.3,765702.3,821457.8,821457.8,821457.8,877213.3,877213.3,932968.8,932968.8,988724.3,1044480,1044480,1100235,1100235,1155991,1155991,1211746,1267502,1267502,1323257,1323257,1379013,1434768,1434768,1490524,1546279,1546279,1602035,1657790,1713546,1713546,1769301,1825057,1880812,1936568,1936568,1992323,2048079,2103834,2159590,2215345,2271101,2326856,2382612,2494123,2549878,2605634,2717145,2772900,2884411,2940167,3051678,3163189,3274700,3386211,3553477,3720744,3888010,4055277,4278299,4557076,4835854,5226143,5672187,6229742,6954563,7958162,9463561,1.253011e+07
ES,2020-05-03 16:46:00+00:00,3789271,2.450104e+13,320815.6,405224,405224,489632.4,574040.8,574040.8,658449.2,658449.2,742857.6,742857.6,742857.6,827266,827266,911674.4,911674.4,996082.8,996082.8,996082.8,1080491,1080491,1164900,1164900,1249308,1249308,1333716,1333716,1333716,1418125,1418125,1502533,1502533,1586942,1586942,1671350,1671350,1755758,1755758,1840167,1840167,1924575,1924575,2008983,2093392,2093392,2177800,2177800,2262209,2346617,2346617,2431025,2515434,2515434,2599842,2684251,2768659,2768659,2853067,2937476,3021884,3106293,3190701,3275109,3359518,3443926,3528335,3612743,3697151,3781560,3865968,4034785,4119193,4203602,4372418,4456827,4625644,4710052,4878869,5047686,5216502,5385319,5554136,5807361,5976178,6229403,6482628,6820262,7073487,7411121,7833163,8255205,8677246,9268105,9943372,1.070305e+07,1.171595e+07,1.298207e+07,1.467024e+07,1.745572e+07,2.294226e+07
