,Gatherings limited to,Business suspended,Schools and universities closed,General curfew,Public information,Healthcare specialisation,Public hygiene,Country,Date
7616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Czechia,2020-03-03
7617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Australia,2020-03-03
7618,0.0,0.0,0.0,0.0,0.25,0.14285714285714285,0.0,Romania,2020-03-03
7619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,France,2020-03-03
7620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portugal,2020-03-03
7621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain,2020-03-03
7622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belgium,2020-03-03
7623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,2020-03-03
7624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albania,2020-03-03
7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andorra,2020-03-03
7626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belarus,2020-03-03
7627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bosnia and Herzegovina,2020-03-03
7628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bulgaria,2020-03-03
7629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denmark,2020-03-03
7630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estonia,2020-03-03
7631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyprus,2020-03-03
7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,2020-03-03
7633,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Finland,2020-03-03
7634,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Georgia,2020-03-03
7635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2020-03-03
7636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latvia,2020-03-03
7637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lithuania,2020-03-03
7638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greece,2020-03-03
7639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moldova,2020-03-03
7640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malta,2020-03-03
7641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monaco,2020-03-03
7642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands,2020-03-03
7643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iceland,2020-03-03
7644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Macedonia,2020-03-03
7645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,2020-03-03
7646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vatican City,2020-03-03
7647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazakhstan,2020-03-03
7648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poland,2020-03-03
7649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,2020-03-03
7651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine,2020-03-03
7652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovakia,2020-03-03
7653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serbia,2020-03-03
7654,0.9803099483365187,0.0,0.0,0.0,0.0,0.0,0.0,Switzerland,2020-03-03
7655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,2020-03-03
7656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montenegro,2020-03-03
7657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Iran,2020-03-03
7658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liechtenstein,2020-03-03
7659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Russia,2020-03-03
7669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mexico,2020-03-03
7670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Egypt,2020-03-03
7671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palestine,2020-03-03
7680,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.08333333333333333,Nepal,2020-03-03
7681,0.8327397500330509,0.5,1.0,0.0,0.0,0.0,0.0,Iraq,2020-03-03
7682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,2020-03-03
7683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Namibia,2020-03-03
7685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morocco,2020-03-03
7687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uganda,2020-03-03
7700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austria,2020-03-04
7701,0.0,0.0,0.0,0.0,0.5,0.0,0.0,Germany,2020-03-04
7702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,2020-03-04
7703,0.0,0.5,1.0,0.5,0.0,0.14285714285714285,0.08333333333333333,South Korea,2020-03-04
7704,0.9087375881033121,0.0,1.0,0.5,0.0,0.2857142857142857,0.08333333333333333,Singapore,2020-03-04
7705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Israel,2020-03-04
7706,0.0,0.0,0.0,0.0,0.25,0.0,0.16666666666666666,Japan,2020-03-04
7707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,2020-03-04
7708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Marino,2020-03-04
7709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovenia,2020-03-04
7710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,2020-03-04
7711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,2020-03-04
7712,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.08333333333333333,Hong Kong,2020-03-04
7713,0.0,0.0,1.0,0.0,0.25,0.0,0.16666666666666666,Taiwan,2020-03-04
7714,0.09055700148725815,1.0,1.0,1.0,0.0,0.2857142857142857,0.08333333333333333,China,2020-03-04
7715,0.8327397500330509,0.5,1.0,0.5,0.25,0.0,0.08333333333333333,Italy,2020-03-04
7716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Czechia,2020-03-04
7717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Australia,2020-03-04
7718,0.0,0.0,0.0,0.0,0.25,0.14285714285714285,0.0,Romania,2020-03-04
7719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,France,2020-03-04
7720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portugal,2020-03-04
7721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain,2020-03-04
7722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belgium,2020-03-04
7723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,2020-03-04
7724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albania,2020-03-04
7725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andorra,2020-03-04
7726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belarus,2020-03-04
7727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bosnia and Herzegovina,2020-03-04
7728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bulgaria,2020-03-04
7729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denmark,2020-03-04
7730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estonia,2020-03-04
7731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyprus,2020-03-04
7732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,2020-03-04
7733,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Finland,2020-03-04
7734,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Georgia,2020-03-04
7735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2020-03-04
7736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latvia,2020-03-04
7737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lithuania,2020-03-04
7738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greece,2020-03-04
7739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moldova,2020-03-04
7740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malta,2020-03-04
7741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monaco,2020-03-04
7742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands,2020-03-04
7743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iceland,2020-03-04
7744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Macedonia,2020-03-04
7745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,2020-03-04
7746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vatican City,2020-03-04
7747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazakhstan,2020-03-04
7748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poland,2020-03-04
7749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,2020-03-04
7751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine,2020-03-04
7752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovakia,2020-03-04
7753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serbia,2020-03-04
7754,0.9803099483365187,0.0,0.0,0.0,0.0,0.0,0.0,Switzerland,2020-03-04
7755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,2020-03-04
7756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montenegro,2020-03-04
7757,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Iran,2020-03-04
7758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liechtenstein,2020-03-04
7759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Russia,2020-03-04
7769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mexico,2020-03-04
7770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Egypt,2020-03-04
7771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palestine,2020-03-04
7780,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.08333333333333333,Nepal,2020-03-04
7781,0.8327397500330509,0.5,1.0,0.0,0.0,0.0,0.0,Iraq,2020-03-04
7782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,2020-03-04
7783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Namibia,2020-03-04
7785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morocco,2020-03-04
7787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uganda,2020-03-04
7800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austria,2020-03-05
7801,0.0,0.0,0.0,0.0,0.5,0.0,0.0,Germany,2020-03-05
7802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,2020-03-05
7803,0.0,0.5,1.0,0.5,0.0,0.14285714285714285,0.08333333333333333,South Korea,2020-03-05
7804,0.9087375881033121,0.0,1.0,0.5,0.0,0.2857142857142857,0.08333333333333333,Singapore,2020-03-05
7805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Israel,2020-03-05
7806,0.0,0.0,0.0,0.0,0.25,0.0,0.16666666666666666,Japan,2020-03-05
7807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,2020-03-05
7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Marino,2020-03-05
7809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovenia,2020-03-05
7810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,2020-03-05
7811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,2020-03-05
7812,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.08333333333333333,Hong Kong,2020-03-05
7813,0.0,0.0,1.0,0.0,0.25,0.0,0.16666666666666666,Taiwan,2020-03-05
7814,0.09055700148725815,1.0,1.0,1.0,0.0,0.2857142857142857,0.08333333333333333,China,2020-03-05
7815,0.8327397500330509,0.5,1.0,0.5,0.25,0.0,0.08333333333333333,Italy,2020-03-05
7816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Czechia,2020-03-05
7817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Australia,2020-03-05
7818,0.0,0.0,0.0,0.0,0.25,0.14285714285714285,0.0,Romania,2020-03-05
7819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,France,2020-03-05
7820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portugal,2020-03-05
7821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain,2020-03-05
7822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belgium,2020-03-05
7823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,2020-03-05
7824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albania,2020-03-05
7825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andorra,2020-03-05
7826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belarus,2020-03-05
7827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bosnia and Herzegovina,2020-03-05
7828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bulgaria,2020-03-05
7829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denmark,2020-03-05
7830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estonia,2020-03-05
7831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyprus,2020-03-05
7832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,2020-03-05
7833,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Finland,2020-03-05
7834,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Georgia,2020-03-05
7835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2020-03-05
7836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latvia,2020-03-05
7837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lithuania,2020-03-05
7838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greece,2020-03-05
7839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moldova,2020-03-05
7840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malta,2020-03-05
7841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monaco,2020-03-05
7842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands,2020-03-05
7843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iceland,2020-03-05
7844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Macedonia,2020-03-05
7845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,2020-03-05
7846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vatican City,2020-03-05
7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazakhstan,2020-03-05
7848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poland,2020-03-05
7849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,2020-03-05
7851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine,2020-03-05
7852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovakia,2020-03-05
7853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serbia,2020-03-05
7854,0.9803099483365187,0.0,0.0,0.0,0.0,0.0,0.0,Switzerland,2020-03-05
7855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,2020-03-05
7856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montenegro,2020-03-05
7857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Iran,2020-03-05
7858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liechtenstein,2020-03-05
7859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Russia,2020-03-05
7869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mexico,2020-03-05
7870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Egypt,2020-03-05
7871,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Palestine,2020-03-05
7880,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.08333333333333333,Nepal,2020-03-05
7881,0.8327397500330509,0.5,1.0,0.0,0.0,0.0,0.0,Iraq,2020-03-05
7882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,2020-03-05
7883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Namibia,2020-03-05
7885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morocco,2020-03-05
7887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uganda,2020-03-05
7900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austria,2020-03-06
7901,0.0,0.0,0.0,0.0,0.5,0.0,0.0,Germany,2020-03-06
7902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,2020-03-06
7903,0.0,0.5,1.0,0.5,0.0,0.14285714285714285,0.08333333333333333,South Korea,2020-03-06
7904,0.9087375881033121,0.0,1.0,0.5,0.0,0.2857142857142857,0.08333333333333333,Singapore,2020-03-06
7905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Israel,2020-03-06
7906,0.0,0.0,0.0,0.0,0.25,0.0,0.16666666666666666,Japan,2020-03-06
7907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,2020-03-06
7908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Marino,2020-03-06
7909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovenia,2020-03-06
7910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,2020-03-06
7911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,2020-03-06
7912,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.08333333333333333,Hong Kong,2020-03-06
7913,0.0,0.0,1.0,0.0,0.25,0.0,0.16666666666666666,Taiwan,2020-03-06
7914,0.09055700148725815,1.0,1.0,1.0,0.0,0.2857142857142857,0.08333333333333333,China,2020-03-06
7915,0.8327397500330509,0.5,1.0,0.5,0.25,0.0,0.08333333333333333,Italy,2020-03-06
7916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Czechia,2020-03-06
7917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Australia,2020-03-06
7918,0.0,0.0,0.0,0.0,0.25,0.14285714285714285,0.0,Romania,2020-03-06
7919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,France,2020-03-06
7920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portugal,2020-03-06
7921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain,2020-03-06
7922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belgium,2020-03-06
7923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,2020-03-06
7924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albania,2020-03-06
7925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andorra,2020-03-06
7926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belarus,2020-03-06
7927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bosnia and Herzegovina,2020-03-06
7928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bulgaria,2020-03-06
7929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denmark,2020-03-06
7930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estonia,2020-03-06
7931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyprus,2020-03-06
7932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,2020-03-06
7933,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Finland,2020-03-06
7934,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Georgia,2020-03-06
7935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2020-03-06
7936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latvia,2020-03-06
7937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lithuania,2020-03-06
7938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greece,2020-03-06
7939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moldova,2020-03-06
7940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malta,2020-03-06
7941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monaco,2020-03-06
7942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands,2020-03-06
7943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iceland,2020-03-06
7944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Macedonia,2020-03-06
7945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,2020-03-06
7946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vatican City,2020-03-06
7947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazakhstan,2020-03-06
7948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poland,2020-03-06
7949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,2020-03-06
7951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine,2020-03-06
7952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovakia,2020-03-06
7953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serbia,2020-03-06
7954,0.9803099483365187,0.0,0.0,0.0,0.0,0.0,0.0,Switzerland,2020-03-06
7955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,2020-03-06
7956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montenegro,2020-03-06
7957,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Iran,2020-03-06
7958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liechtenstein,2020-03-06
7959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Russia,2020-03-06
7969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mexico,2020-03-06
7970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Egypt,2020-03-06
7971,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Palestine,2020-03-06
7980,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.08333333333333333,Nepal,2020-03-06
7981,0.8327397500330509,0.5,1.0,0.0,0.0,0.0,0.0,Iraq,2020-03-06
7982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,2020-03-06
7983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Namibia,2020-03-06
7985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morocco,2020-03-06
7987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uganda,2020-03-06
8000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austria,2020-03-07
8001,0.0,0.0,0.0,0.0,0.5,0.0,0.0,Germany,2020-03-07
8002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,2020-03-07
8003,0.0,0.5,1.0,0.5,0.0,0.14285714285714285,0.08333333333333333,South Korea,2020-03-07
8004,0.9087375881033121,0.0,1.0,0.5,0.0,0.2857142857142857,0.08333333333333333,Singapore,2020-03-07
8005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Israel,2020-03-07
8006,0.0,0.0,0.0,0.0,0.25,0.0,0.16666666666666666,Japan,2020-03-07
8007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,2020-03-07
8008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Marino,2020-03-07
8009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovenia,2020-03-07
8010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,2020-03-07
8011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,2020-03-07
8012,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.08333333333333333,Hong Kong,2020-03-07
8013,0.0,0.0,1.0,0.0,0.25,0.0,0.16666666666666666,Taiwan,2020-03-07
8014,0.09055700148725815,1.0,1.0,1.0,0.0,0.2857142857142857,0.08333333333333333,China,2020-03-07
8015,0.8327397500330509,0.5,1.0,1.0,0.25,0.0,0.08333333333333333,Italy,2020-03-07
8016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Czechia,2020-03-07
8017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Australia,2020-03-07
8018,0.0,0.0,0.0,0.0,0.25,0.14285714285714285,0.0,Romania,2020-03-07
8019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,France,2020-03-07
8020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portugal,2020-03-07
8021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain,2020-03-07
8022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belgium,2020-03-07
8023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,2020-03-07
8024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albania,2020-03-07
8025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andorra,2020-03-07
8026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belarus,2020-03-07
8027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bosnia and Herzegovina,2020-03-07
8028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bulgaria,2020-03-07
8029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denmark,2020-03-07
8030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estonia,2020-03-07
8031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyprus,2020-03-07
8032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,2020-03-07
8033,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Finland,2020-03-07
8034,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Georgia,2020-03-07
8035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2020-03-07
8036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latvia,2020-03-07
8037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lithuania,2020-03-07
8038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greece,2020-03-07
8039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moldova,2020-03-07
8040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malta,2020-03-07
8041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monaco,2020-03-07
8042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands,2020-03-07
8043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iceland,2020-03-07
8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Macedonia,2020-03-07
8045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,2020-03-07
8046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vatican City,2020-03-07
8047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazakhstan,2020-03-07
8048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poland,2020-03-07
8049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,2020-03-07
8051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine,2020-03-07
8052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovakia,2020-03-07
8053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serbia,2020-03-07
8054,0.9803099483365187,0.0,0.0,0.0,0.0,0.0,0.0,Switzerland,2020-03-07
8055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,2020-03-07
8056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montenegro,2020-03-07
8057,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Iran,2020-03-07
8058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liechtenstein,2020-03-07
